Value,Type
28.980000000000004,Original
29.08,Original
30.480000000000008,Original
37.330000000000005,Original
43.53,Original
73.94,Original
105.14000000000004,Original
112.96,Original
113.09000000000002,Original
112.01,Original
118.31,Original
114.47,Original
106.19,Original
100.11,Original
78.23000000000003,Original
50.63,Original
37.96,Original
32.690000000000005,Original
30.27,Original
29.660000000000004,Original
30.040000000000003,Original
29.550000000000008,Original
30.99000000000001,Original
29.16,Original
29.47,Original
28.870000000000005,Original
29.77,Original
33.85,Original
46.4,Original
81.82999999999998,Original
103.53,Original
109.45,Original
110.75999999999998,Original
111.48000000000005,Original
122.32999999999996,Original
121.17000000000002,Original
109.81,Original
99.5,Original
74.25,Original
49.35,Original
44.890000000000015,Original
37.60000000000001,Original
33.010000000000005,Original
30.22000000000001,Original
31.000000000000004,Original
30.51,Original
30.78,Original
30.06,Original
30.22000000000001,Original
30.03,Original
30.770000000000007,Original
34.19000000000002,Original
46.69,Original
80.54,Original
106.98,Original
107.76,Original
110.17,Original
109.01999999999998,Original
118.13,Original
117.02000000000004,Original
105.46,Original
100.57,Original
73.97999999999996,Original
52.97999999999999,Original
39.76,Original
34.650000000000006,Original
35.88,Original
30.47,Original
30.120000000000008,Original
30.390000000000008,Original
29.02,Original
29.01,Original
28.8,Original
29.22,Original
28.989999999999995,Original
33.50000000000001,Original
47.07000000000001,Original
74.49000000000001,Original
102.43999999999998,Original
106.06,Original
104.61999999999998,Original
105.49,Original
114.36,Original
111.84000000000002,Original
105.16999999999996,Original
92.2,Original
71.73,Original
50.48,Original
38.650000000000006,Original
34.37,Original
31.25,Original
33.31,Original
29.17,Original
29.290000000000006,Original
28.92000000000001,Original
29.440000000000005,Original
28.56,Original
29.16,Original
28.83,Original
33.00000000000001,Original
45.940000000000005,Original
78.86,Original
106.57000000000004,Original
109.08,Original
110.61999999999998,Original
104.91999999999996,Original
113.93000000000004,Original
108.45,Original
99.09,Original
81.28999999999998,Original
63.85,Original
53.2,Original
41.21000000000001,Original
38.91,Original
39.32,Original
35.18,Original
31.080000000000005,Original
33.08,Original
31.91,Original
29.16999999999999,Original
27.95,Original
27.7,Original
27.82,Original
28.3,Original
31.81000000000001,Original
34.71999999999999,Original
34.789999999999985,Original
34.529999999999994,Original
35.760000000000005,Original
35.809999999999995,Original
35.78000000000001,Original
37.36000000000001,Original
37.580000000000005,Original
35.050000000000004,Original
36.6,Original
36.02000000000001,Original
33.300000000000004,Original
32.02,Original
32.47,Original
31.210000000000004,Original
29.289999999999992,Original
28.3,Original
28.88999999999999,Original
28.200000000000006,Original
28.49,Original
28.739999999999995,Original
28.72000000000001,Original
29.71,Original
31.72,Original
34.24,Original
34.470000000000006,Original
34.78000000000001,Original
35.2,Original
36.81,Original
36.17,Original
35.42000000000001,Original
36.55,Original
35.58,Original
35.18000000000001,Original
35.17,Original
30.86,Original
30.910000000000004,Original
32.32000000000001,Original
31.35,Original
27.82,Original
28.6,Original
28.210000000000004,Original
28.42,Original
28.03,Original
28.770000000000007,Original
30.23,Original
37.71000000000001,Original
44.260000000000005,Original
79.09,Original
102.38999999999996,Original
109.61000000000004,Original
105.72,Original
105.56,Original
115.62,Original
114.84000000000002,Original
103.9,Original
97.40999999999995,Original
74.35000000000002,Original
50.76,Original
40.29,Original
34.18,Original
31.99,Original
30.28,Original
31.200000000000003,Original
27.920000000000005,Original
28.76,Original
29.090000000000007,Original
29.01,Original
28.29,Original
29.360000000000003,Original
32.650000000000006,Original
46.27,Original
79.7,Original
103.76000000000002,Original
109.08000000000004,Original
110.23000000000005,Original
109.89,Original
120.23000000000002,Original
117.55000000000004,Original
108.21000000000002,Original
97.01,Original
71.36,Original
47.18,Original
39.42,Original
39.2,Original
33.879999999999995,Original
28.48,Original
30.02,Original
28.380000000000003,Original
28.23,Original
28.770000000000003,Original
28.14,Original
28.780000000000005,Original
28.5,Original
32.63999999999999,Original
45.44999999999999,Original
77.59,Original
100.98,Original
107.97,Original
110.84,Original
108.35999999999996,Original
118.98000000000002,Original
119.03999999999996,Original
107.77,Original
98.39,Original
73.07,Original
51.94,Original
38.84,Original
33.24,Original
32.34,Original
29.380000000000003,Original
28.49000000000001,Original
28.38,Original
28.43,Original
29.08,Original
28.64999999999999,Original
29.66,Original
28.790000000000003,Original
34.51,Original
44.91000000000001,Original
78.90999999999998,Original
101.25,Original
107.62,Original
109.74000000000002,Original
111.12,Original
117.22,Original
117.43,Original
109.59,Original
100.21000000000002,Original
74.81999999999998,Original
53.99,Original
43.09,Original
45.42,Original
37.41,Original
34.04000000000001,Original
29.28999999999999,Original
27.870000000000005,Original
28.2,Original
28.040000000000003,Original
28.77,Original
27.990000000000013,Original
28.97,Original
32.95,Original
44.38000000000001,Original
77.38999999999999,Original
102.61,Original
105.3,Original
102.37000000000003,Original
104.0,Original
111.9,Original
105.31000000000004,Original
98.93000000000002,Original
77.52999999999999,Original
57.86999999999999,Original
44.65999999999999,Original
37.010000000000005,Original
32.34,Original
28.39,Original
27.65000000000001,Original
29.45,Original
29.820000000000007,Original
26.200000000000003,Original
26.51000000000001,Original
26.390000000000004,Original
26.620000000000005,Original
26.99,Original
27.579999999999995,Original
31.009999999999994,Original
31.2,Original
30.94,Original
32.00000000000001,Original
34.160000000000004,Original
33.77000000000002,Original
31.660000000000004,Original
33.34,Original
33.65,Original
31.379999999999992,Original
31.149999999999995,Original
32.9,Original
29.23,Original
30.16,Original
30.590000000000007,Original
29.26,Original
25.620000000000008,Original
26.61,Original
26.57,Original
26.75,Original
26.35,Original
26.870000000000008,Original
26.890000000000004,Original
27.449999999999992,Original
30.73,Original
31.01,Original
31.340000000000007,Original
31.450000000000003,Original
31.530000000000005,Original
32.43000000000001,Original
32.43,Original
32.62,Original
31.669999999999995,Original
31.47999999999999,Original
37.18,Original
36.21000000000001,Original
30.94,Original
31.58000000000001,Original
31.05,Original
32.66,Original
31.46,Original
27.590000000000007,Original
28.04,Original
27.870000000000005,Original
27.309999999999995,Original
27.21,Original
29.7,Original
37.500000000000014,Original
42.28,Original
75.81000000000002,Original
105.54,Original
108.83,Original
108.80999999999996,Original
109.70000000000005,Original
117.55,Original
114.73000000000002,Original
106.69,Original
99.08,Original
76.54,Original
52.84000000000002,Original
39.86,Original
35.959999999999994,Original
32.910000000000004,Original
35.27,Original
29.5,Original
30.25,Original
29.5,Original
28.1,Original
27.85,Original
28.0,Original
29.33,Original
33.940000000000005,Original
43.04,Original
80.11999999999999,Original
103.69,Original
111.41,Original
110.31999999999998,Original
111.25,Original
121.22,Original
116.52,Original
107.90000000000002,Original
97.14999999999996,Original
75.04000000000002,Original
58.60999999999999,Original
43.75000000000001,Original
34.010000000000005,Original
31.190000000000005,Original
34.48,Original
31.15,Original
29.390000000000004,Original
29.73,Original
28.920000000000005,Original
29.160000000000007,Original
28.53000000000001,Original
29.430000000000003,Original
33.68,Original
45.38,Original
78.83000000000001,Original
108.36000000000004,Original
111.39,Original
109.57,Original
111.27,Original
121.92999999999998,Original
118.68999999999998,Original
110.92,Original
99.09,Original
71.5,Original
48.98000000000001,Original
38.56,Original
35.82999999999999,Original
30.649999999999995,Original
29.79,Original
28.910000000000007,Original
28.410000000000004,Original
28.1,Original
29.800000000000004,Original
29.1,Original
28.880000000000003,Original
29.31,Original
33.57,Original
43.38000000000001,Original
77.08000000000001,Original
109.28000000000002,Original
117.16000000000004,Original
116.96999999999998,Original
114.26000000000002,Original
123.71,Original
113.23,Original
101.28,Original
94.53,Original
70.24000000000001,Original
51.08,Original
39.040000000000006,Original
38.01,Original
33.77,Original
30.50999999999999,Original
27.84,Original
27.71,Original
27.94,Original
27.71,Original
26.940000000000005,Original
26.94,Original
27.64,Original
31.67,Original
42.75,Original
73.22000000000001,Original
101.70000000000002,Original
105.96999999999998,Original
103.63,Original
103.81,Original
111.89,Original
101.77,Original
93.20999999999998,Original
75.63000000000001,Original
57.3,Original
45.41,Original
33.550000000000004,Original
38.85,Original
31.270000000000003,Original
29.51999999999999,Original
28.25,Original
30.880000000000003,Original
28.46,Original
29.6,Original
27.850000000000005,Original
27.73,Original
28.37,Original
28.640000000000004,Original
31.10000000000001,Original
30.21,Original
31.450000000000014,Original
34.260000000000005,Original
37.88,Original
39.440000000000026,Original
34.32,Original
32.670000000000016,Original
31.71,Original
31.170000000000005,Original
30.76,Original
33.00000000000001,Original
33.870000000000005,Original
32.63000000000001,Original
31.46,Original
30.53,Original
27.309999999999995,Original
28.1,Original
27.030000000000005,Original
27.8,Original
27.380000000000003,Original
27.35,Original
28.04,Original
28.629999999999992,Original
31.640000000000004,Original
32.050000000000004,Original
31.260000000000005,Original
32.03000000000001,Original
32.55000000000001,Original
32.21,Original
31.77,Original
32.410000000000004,Original
34.550000000000004,Original
36.10999999999999,Original
35.1,Original
32.71,Original
31.910000000000004,Original
31.80000000000001,Original
31.340000000000003,Original
32.82,Original
28.41,Original
27.46,Original
27.89,Original
27.89999999999999,Original
27.880000000000003,Original
27.73,Original
30.24,Original
37.56000000000001,Original
44.85,Original
76.94,Original
105.72000000000004,Original
112.01000000000002,Original
108.52,Original
111.67,Original
115.34,Original
113.11,Original
106.86999999999996,Original
99.11,Original
69.87000000000002,Original
50.70000000000001,Original
35.86,Original
32.419999999999995,Original
29.919999999999995,Original
30.65,Original
28.629999999999992,Original
27.72999999999999,Original
27.050000000000004,Original
27.65,Original
27.73,Original
26.66,Original
28.21,Original
33.65,Original
45.16,Original
73.76,Original
103.06000000000004,Original
108.04999999999998,Original
111.25,Original
112.28,Original
120.45999999999998,Original
115.47999999999998,Original
106.49,Original
96.28,Original
69.94000000000001,Original
49.99,Original
43.1,Original
35.25,Original
30.850000000000005,Original
29.56,Original
27.169999999999995,Original
27.82,Original
27.45000000000001,Original
27.06,Original
27.200000000000003,Original
26.59,Original
27.040000000000003,Original
31.94,Original
44.11,Original
74.79,Original
98.32,Original
104.47000000000004,Original
105.54,Original
104.99,Original
116.87,Original
112.17,Original
108.61,Original
98.58,Original
68.58000000000003,Original
50.46000000000001,Original
35.75,Original
30.42,Original
26.51,Original
28.66,Original
26.87,Original
26.050000000000008,Original
